관광지명,UN공원,감천문화마을,강서체육공원,광안대교,광안대교sup,구덕야영장,구덕운동장,구포시장,국립해양박물관,국제시장,금강공원,금정산성,깡깡이예술마을,낙동강하구에코센터,남항대교,누리마루,다대포꿈의낙조분수,다대포해수욕장,대저생태공원,더베이101,동래온천,동래읍성,동아대석당박물관,맥도생태공원,문화빙상센터,범어사,벡스코,보수동책방골목,부네치아,부산박물관,부산어촌민속관,부산치유의숲,부산프리미엄아울렛,부산항대교,부전마켓타운,비프광장,사상인디스테이션,삼락생태공원,상해거리,서동미로시장,성지곡수원지,송도용궁구름다리,송도해수욕장,송상현광장,송정해수욕장,아미르공원,아미산전망대,아홉산숲,안데르센동화마을,야구등대,영도대교,영화의전당,오륙도스카이워크,용두산공원,용호만유람선,을숙도,이기대도시자연공원,일광해수욕장,임랑해수욕장,자갈치시장,장산,장안사,전포카페거리,절영해안산책로,초량이바구길,태종대,해운대블루라인파크,해운대해수욕장,호천마을,화명생태공원,황령산,회동수원지,흰여울문화마을
금강공원,0.09315484762191772,-0.04456346109509468,0.06039097532629967,0.08040553331375122,0.0015488448552787304,0.2200344204902649,0.028311794623732567,0.011889091692864895,-0.20189252495765686,0.09161891788244247,0.9999998211860657,0.0809864029288292,-0.052480727434158325,0.09141279757022858,0.013862530700862408,-0.10779711604118347,-0.14087216556072235,-0.1721457988023758,-0.05591960996389389,-0.02089427411556244,-0.0033480466809123755,-0.04636655002832413,0.02012169361114502,-0.07177624851465225,-0.011338368989527225,0.22397048771381378,0.04259709268808365,0.009796341881155968,-0.015240899287164211,0.1495267003774643,0.04547303542494774,0.21343758702278137,0.0275429580360651,0.016077959910035133,0.00213712640106678,0.07765170931816101,-0.016843697056174278,0.027866221964359283,-0.05033733695745468,-0.053171440958976746,0.17039667069911957,-0.029092764481902122,-0.04187163710594177,-0.09590961784124374,-0.10793071240186691,-0.09335252642631531,0.0158618725836277,0.12172454595565796,0.06494874507188797,-0.020123116672039032,0.048564352095127106,-0.0190917756408453,0.11259082704782486,0.13046646118164062,0.05047152191400528,-0.20604780316352844,-0.028711553663015366,-0.07975177466869354,-0.0735308900475502,-0.03492717817425728,0.33996349573135376,0.16013790667057037,0.10729009658098221,-0.10023024678230286,0.0007073595770634711,0.16310468316078186,0.11443845927715302,-0.031758926808834076,0.07633789628744125,0.09169964492321014,0.17166772484779358,-0.1484951376914978,-0.08680565655231476
금정산성,-0.11758694797754288,0.014288434758782387,0.040506042540073395,-0.06964254379272461,0.1600608229637146,-0.12766467034816742,-0.02871067449450493,0.05560418218374252,0.07569341361522675,0.06365664303302765,0.0809864029288292,1.000000238418579,-0.01326349563896656,0.11921218037605286,-0.04414985328912735,0.020685162395238876,0.00040365481982007623,0.05042345076799393,0.16629403829574585,0.02261536940932274,0.09534990787506104,0.17448551952838898,-0.04664453864097595,0.0986943170428276,0.13054002821445465,0.042476996779441833,0.1138538271188736,-0.09870042651891708,-0.04720104858279228,0.01539640873670578,0.12064776569604874,-0.04513430967926979,0.011039447039365768,0.05164170637726784,-0.04187989979982376,0.04334474354982376,0.048886965960264206,-0.08172112703323364,0.08590297400951385,0.12277765572071075,0.008508432656526566,-0.022075096145272255,0.02220584824681282,-0.13026081025600433,-0.08991676568984985,-0.13009537756443024,0.049837056547403336,0.07646426558494568,0.053989969193935394,0.10313592106103897,0.15681971609592438,0.0005918708629906178,0.09298984706401825,-0.09978584945201874,0.08091716468334198,0.042052071541547775,0.032209038734436035,0.12503547966480255,0.1290283203125,0.11090263724327087,0.34481537342071533,0.07847563177347183,0.03102242760360241,0.0179757010191679,-0.022043501958251,0.0937982052564621,-0.006367307156324387,-0.09479940682649612,0.033883240073919296,-0.055067677050828934,0.3135230243206024,-0.012085488066077232,0.07601422071456909
깡깡이예술마을,-0.018824497237801552,0.15769943594932556,-0.05994896963238716,-0.005891823675483465,-0.025032484903931618,-0.010808903723955154,0.09012587368488312,0.015086725354194641,-0.13714373111724854,0.03953222185373306,-0.052480727434158325,-0.01326349563896656,0.9999998807907104,-0.06417861580848694,-0.07770884782075882,-0.16205163300037384,-0.00561281805858016,-0.02320811152458191,0.05679507181048393,-0.05151999741792679,-0.028628814965486526,-0.14545892179012299,0.06285422295331955,-0.00899991299957037,-0.0999578982591629,-0.16485731303691864,0.08633866906166077,0.16549377143383026,0.08809810876846313,0.07225142419338226,0.11904817074537277,0.010655299760401249,0.01333334669470787,-0.03151017427444458,0.02615991048514843,-0.01253142487257719,0.3133375346660614,-0.01167068537324667,-0.034891851246356964,0.08462129533290863,0.08836877346038818,0.007845140062272549,-0.01828695274889469,0.004878953564912081,-0.0682731494307518,0.01547278556972742,0.0520358569920063,0.03630414232611656,0.13150066137313843,0.13088995218276978,0.03824127838015556,0.0834408774971962,0.023307956755161285,0.05101878196001053,0.16127336025238037,0.03279353305697441,-0.026149336248636246,0.007006996776908636,-0.019350755959749222,0.07442641258239746,-0.05484500899910927,0.03865843266248703,0.1911892294883728,0.03283947706222534,0.16388867795467377,-0.006763095036149025,0.0718747079372406,-0.032186854630708694,-0.08763214200735092,0.1940537393093109,-0.042172472923994064,0.016437048092484474,0.06532537192106247
낙동강하구에코센터,0.15087641775608063,0.02071738801896572,0.03082769550383091,0.05505124852061272,0.04833522066473961,0.06875832378864288,0.1595185548067093,-0.05210611969232559,0.1432521939277649,0.03711586818099022,0.09141279757022858,0.11921218037605286,-0.06417861580848694,1.0000003576278687,-0.01254878006875515,0.1604011505842209,0.06238657236099243,0.07617530226707458,0.0656491219997406,0.022095492109656334,0.05073142051696777,0.03252779319882393,0.13566094636917114,0.1065497174859047,0.14126989245414734,0.12502983212471008,0.1767585724592209,0.001995222643017769,-0.007471503224223852,0.2696135342121124,0.1966238021850586,0.06382650882005692,0.01869054138660431,0.08841793984174728,0.06787887960672379,-0.060636501759290695,-0.012355439364910126,0.09078537672758102,-0.05999540165066719,-0.005678975954651833,0.09550488740205765,0.1201903447508812,0.009394796565175056,-0.03466154634952545,0.01968364417552948,-0.03188929706811905,0.2666710317134857,0.0982835590839386,0.20746517181396484,0.1495382934808731,0.004134002607315779,0.055473558604717255,0.13080506026744843,0.08931434154510498,0.08488867431879044,0.32555678486824036,0.08959544450044632,0.12864366173744202,0.05572803318500519,0.16805069148540497,0.11217470467090607,0.16061384975910187,0.06627070903778076,0.07635048776865005,0.0017667762003839016,0.18096381425857544,-0.0016157831996679306,-0.06541100144386292,0.103801429271698,0.17433902621269226,0.1266932636499405,0.07698430866003036,0.018278084695339203
남항대교,-0.07698599994182587,0.06754278391599655,0.05809388682246208,0.1791139841079712,-0.1358814686536789,-0.07094260305166245,0.06854291260242462,-0.06724997609853745,0.07484424859285355,-0.01635010913014412,0.013862530700862408,-0.04414985328912735,-0.07770884782075882,-0.01254878006875515,1.0,-0.122918039560318,-0.09297768026590347,-0.1302615851163864,0.03931821510195732,-0.022830015048384666,-0.06438501179218292,0.01221749372780323,0.03223346918821335,0.0708947628736496,-0.007526101544499397,0.14446288347244263,-0.07540242373943329,-0.07249683141708374,0.012201152741909027,0.1190633550286293,-0.015340269543230534,-0.0630800649523735,-0.0652732327580452,0.18260414898395538,0.12115616351366043,-0.05151297524571419,0.00023953072377480567,-0.056143756955862045,0.006568157579749823,-0.11889160424470901,-0.052685778588056564,-0.16362561285495758,0.2477339655160904,-0.016135236248373985,-0.1052466332912445,-0.05324961617588997,-0.06852710992097855,-0.06545544415712357,-0.058231282979249954,0.04858832061290741,0.05967843905091286,-0.06451583653688431,0.13549359142780304,-0.03231244161725044,0.0034158816561102867,-0.07810759544372559,-0.10132350027561188,0.018393510952591896,-0.08706590533256531,0.026341380551457405,0.08104193955659866,0.022175421938300133,-0.06405055522918701,0.2913764715194702,-0.004797664936631918,0.0492330938577652,0.10855867713689804,0.03970295190811157,0.11977365612983704,0.043928224593400955,-0.01171101164072752,0.02619217336177826,0.2360108494758606
누리마루,0.08477430790662766,-0.06336808949708939,0.0814947783946991,0.04279627278447151,0.006250130012631416,-0.034794680774211884,0.039448827505111694,0.12223795056343079,0.17460694909095764,0.0586852952837944,-0.10779711604118347,0.020685162395238876,-0.16205163300037384,0.1604011505842209,-0.122918039560318,1.0,0.03462588042020798,0.08032869547605515,0.07919387519359589,0.09064757823944092,0.15548695623874664,0.0020126511808484793,0.11327634751796722,0.07553347200155258,0.05704623460769653,0.07432699203491211,0.048730723559856415,-0.01775864139199257,-0.11187641322612762,-0.05273959040641785,0.06804833561182022,-0.13731233775615692,-0.04828137159347534,0.06809854507446289,0.03079710528254509,-0.037235721945762634,0.4244365692138672,0.11381836235523224,-0.03771921619772911,0.1308075487613678,-0.07772106677293777,0.032872673124074936,0.03801119700074196,-0.010792890563607216,-0.0021509614307433367,0.11545764654874802,0.08814334869384766,-0.014515024609863758,0.1249215379357338,0.10068178921937943,-0.1194147914648056,-0.020454643294215202,-0.11457958072423935,0.009035042487084866,0.01197836548089981,0.015422961674630642,0.23789626359939575,-0.15274576842784882,0.057970501482486725,-0.02235875278711319,-0.10934831202030182,0.08159773051738739,0.0700615644454956,0.08398418128490448,-0.005529003217816353,0.14972765743732452,-0.03138300031423569,0.07097906619310379,-0.11031989753246307,-0.07783456891775131,-0.09696139395236969,0.02739475853741169,0.14813680946826935
다대포꿈의낙조분수,0.006233428604900837,0.05371060222387314,0.011631551198661327,0.0016691433265805244,0.017147110775113106,0.02112385258078575,0.11794397234916687,0.05821515619754791,-0.024765988811850548,-0.006541052367538214,-0.14087216556072235,0.00040365481982007623,-0.00561281805858016,0.06238657236099243,-0.09297768026590347,0.03462588042020798,1.0000001192092896,-0.0017266154754906893,0.048299312591552734,0.02339726872742176,0.12608878314495087,0.02046106941998005,0.03915690630674362,0.05235379561781883,-0.0735408365726471,-0.05250408127903938,-0.09148640930652618,-0.004950748756527901,0.08919153362512589,0.02892630733549595,-0.06747140735387802,-0.009356382302939892,0.10877978056669235,0.051444876939058304,0.08866123855113983,-0.029139524325728416,0.08833510428667068,-0.08424221724271774,-0.03098151832818985,0.0009723774273879826,0.014394582249224186,0.018498893827199936,0.029770826920866966,0.12507043778896332,0.027573131024837494,0.02377474121749401,0.020858244970440865,-0.02969018556177616,-0.024244502186775208,0.08283033221960068,-0.029337160289287567,-0.05863526090979576,0.09670088440179825,0.0010955093894153833,-0.0720679983496666,-0.050231292843818665,-0.03615816310048103,-0.02234690822660923,-0.024575768038630486,-0.04452816769480705,0.019853107631206512,0.01670183427631855,0.039463482797145844,0.029391678050160408,-0.09862726181745529,-0.0621737465262413,0.02079300954937935,-0.023472512140870094,-0.016836654394865036,0.043498195707798004,-0.08163575828075409,-0.005133746191859245,0.11452256143093109
다대포해수욕장,-0.23125240206718445,-0.07027047872543335,0.07339979708194733,-0.02252388931810856,-0.038597770035266876,-0.03861440718173981,0.07077836990356445,-0.06576690077781677,-0.112723708152771,0.02667256072163582,-0.1721457988023758,0.05042345076799393,-0.02320811152458191,0.07617530226707458,-0.1302615851163864,0.08032869547605515,-0.0017266154754906893,0.9999998807907104,0.07777571678161621,0.09684354066848755,-0.12157277762889862,-0.02366199903190136,0.056372612714767456,-0.08284952491521835,-0.08119146525859833,0.015829287469387054,0.05395657196640968,0.01604665443301201,-0.0063446927815675735,-0.016660239547491074,0.014764933846890926,-0.044725704938173294,-0.14942848682403564,-0.09905294328927994,-0.12761588394641876,0.015100875869393349,0.17939893901348114,0.06433801352977753,0.00905394647270441,0.047047730535268784,-0.028723379597067833,-0.05935695022344589,0.23703129589557648,0.038385432213544846,0.1655871570110321,-0.04653850197792053,0.4575979709625244,0.02707294002175331,0.040366772562265396,0.009084111079573631,-0.01134737953543663,-0.059151601046323776,0.13116204738616943,-0.1040835827589035,-0.07116899639368057,0.0666421428322792,-0.03498879820108414,0.00022384086332749575,0.13910479843616486,-0.040426041930913925,0.07536634802818298,0.07375509291887283,0.029820000752806664,-0.14831462502479553,-0.06678208708763123,0.10229888558387756,-0.04821120947599411,0.3229145407676697,-0.09628554433584213,-0.04263909533619881,0.03626256436109543,0.07495130598545074,-0.03436269611120224
대저생태공원,-0.16306723654270172,0.21809019148349762,0.11946282535791397,0.02443835325539112,-0.0060553885996341705,-0.14776000380516052,0.012281745672225952,-0.02738022431731224,0.1182914599776268,0.01105855405330658,-0.05591960996389389,0.16629403829574585,0.05679507181048393,0.0656491219997406,0.03931821510195732,0.07919387519359589,0.048299312591552734,0.07777571678161621,1.0000001192092896,0.12062989175319672,0.11141861230134964,0.11305087804794312,0.11061600595712662,0.14333516359329224,0.020435476675629616,-0.003227371722459793,0.12788210809230804,0.021313004195690155,0.11551149934530258,0.06292740255594254,0.11359813064336777,-0.03292927145957947,0.13050256669521332,0.06379260867834091,0.05201113969087601,0.1084919199347496,0.23120293021202087,0.16280987858772278,0.04177980124950409,0.0789840966463089,-0.11576420068740845,-0.04862493649125099,0.019063198938965797,0.07969348877668381,0.008405196480453014,0.04826101288199425,-0.1074795350432396,0.17200222611427307,0.12578843533992767,-0.005012506153434515,0.031259674578905106,-0.029595501720905304,0.14415773749351501,-0.024735329672694206,-0.007835791446268559,0.16025453805923462,0.00773721793666482,0.031907081604003906,0.031048323959112167,0.036997292190790176,-0.0836145430803299,0.08392500877380371,0.043534014374017715,0.07039643079042435,0.030726127326488495,0.1239590123295784,0.09492751955986023,0.04935102164745331,0.08825671672821045,0.2832695245742798,0.004359389655292034,0.003918285481631756,0.09844525158405304
더베이101,-0.05142012611031532,0.05735559016466141,-0.013559180311858654,-0.06157049164175987,-0.0878361165523529,0.020593302324414253,0.06132122874259949,-0.014041583053767681,-0.010592155158519745,0.016075659543275833,-0.02089427411556244,0.02261536940932274,-0.05151999741792679,0.022095492109656334,-0.022830015048384666,0.09064757823944092,0.02339726872742176,0.09684354066848755,0.12062989175319672,1.0000001192092896,0.005889842752367258,-0.05240343511104584,-0.09203562885522842,-0.008388828486204147,0.004832387901842594,0.015713324770331383,0.08774405717849731,-0.16541795432567596,0.07919856905937195,0.1537529081106186,0.12900471687316895,0.07112173736095428,0.007345149293541908,-0.10019084811210632,0.05040157958865166,0.018451176583766937,0.1209370568394661,0.05021679773926735,-0.015031448565423489,0.08495023101568222,0.13538089394569397,0.03767213970422745,0.00719682639464736,-0.022623436525464058,0.01134040579199791,0.07473166286945343,0.049000535160303116,-0.023922262713313103,0.18696317076683044,-0.06576304137706757,-0.012107939459383488,0.016432134434580803,0.009510228410363197,-0.1171044185757637,0.14929282665252686,-0.04878067597746849,0.05271605774760246,-0.08110429346561432,0.10695690661668777,-0.04768407344818115,0.062219079583883286,0.006316125858575106,-1.036703270074213e-05,0.03989623486995697,-0.041544727981090546,0.16694621741771698,-0.03361954540014267,0.20012922585010529,0.07883857190608978,0.1123272031545639,0.06006970629096031,-0.001326381810940802,0.03977419435977936
동래온천,0.020284442231059074,-0.1044141948223114,-0.09000296145677567,0.05413622036576271,0.07113055884838104,0.0710982009768486,0.015873854979872704,-0.0886354073882103,0.08655832707881927,-0.11773962527513504,-0.0033480466809123755,0.09534990787506104,-0.028628814965486526,0.05073142051696777,-0.06438501179218292,0.15548695623874664,0.12608878314495087,-0.12157277762889862,0.11141861230134964,0.005889842752367258,0.9999999403953552,-0.04794810339808464,0.014868347905576229,-0.02689422480762005,0.030142460018396378,-0.10838741809129715,-0.07941838353872299,-0.10642953217029572,-0.04605873301625252,-0.08682332932949066,-0.040896229445934296,-0.09906372427940369,0.25210586190223694,0.15932075679302216,0.027949506416916847,-0.0043660784140229225,0.0005390128935687244,0.02099858969449997,-0.014371913857758045,-0.011239001527428627,0.10999858379364014,0.03431046009063721,0.009696324355900288,0.08912572264671326,0.031648777425289154,0.07416234910488129,-0.06267140805721283,-0.06772375106811523,0.1530851423740387,-0.009126055054366589,-0.011196759529411793,-0.015843641012907028,-0.042623426765203476,-0.05439457297325134,-0.0641811266541481,-0.10013098269701004,-0.1447574645280838,-0.00873964186757803,0.0513739287853241,-0.033546142280101776,-0.0036230741534382105,-0.039869360625743866,0.12133635580539703,-0.007598961237818003,-0.15164107084274292,0.06711901724338531,0.09213726222515106,-0.07710260152816772,-0.05139032006263733,-0.046374887228012085,-0.08732714504003525,-0.06014566868543625,0.08349382132291794
동래읍성,0.12258713692426682,0.15671592950820923,0.08034415543079376,0.0014179792487993836,-0.07803842425346375,-0.02438933588564396,-0.14120666682720184,-0.07247120887041092,0.0030561324674636126,-0.04959416761994362,-0.04636655002832413,0.17448551952838898,-0.14545892179012299,0.03252779319882393,0.01221749372780323,0.0020126511808484793,0.02046106941998005,-0.02366199903190136,0.11305087804794312,-0.05240343511104584,-0.04794810339808464,1.0,0.026410745456814766,-0.06585028767585754,-0.08199110627174377,0.09674901515245438,-0.13809873163700104,0.0052741095423698425,-0.10220126807689667,-0.03328169137239456,0.044794123619794846,-0.06933755427598953,-0.08488859981298447,-0.23176561295986176,0.0602143257856369,-0.12321525067090988,-0.03270544111728668,0.0047106086276471615,0.11781492084264755,-0.007096369285136461,-0.006777884438633919,0.0018802924314513803,-0.07116434723138809,-0.008862211368978024,-0.06653264164924622,-0.0021653519943356514,-0.010668192058801651,-0.0031512954737991095,0.05459558218717575,-0.03995393589138985,-0.0006370592163875699,-0.012255526147782803,0.11621397733688354,0.11023310571908951,-0.056617412716150284,-0.013190243393182755,-0.0781385526061058,-0.14295659959316254,-0.15556186437606812,-0.03620404377579689,0.1778544932603836,0.19217312335968018,-0.1134222000837326,0.046472299844026566,-0.010699530132114887,-0.0355202816426754,0.003801287617534399,-0.0976966917514801,0.12627381086349487,-0.11226452142000198,0.1713775247335434,-0.01850266568362713,0.11757543683052063
동아대석당박물관,0.09076566994190216,-0.11059288680553436,0.045137014240026474,0.05441875755786896,-0.04709294065833092,-0.11633222550153732,-0.052621591836214066,-0.03840954601764679,0.0026665974874049425,-0.016861384734511375,0.02012169361114502,-0.04664453864097595,0.06285422295331955,0.13566094636917114,0.03223346918821335,0.11327634751796722,0.03915690630674362,0.056372612714767456,0.11061600595712662,-0.09203562885522842,0.014868347905576229,0.026410745456814766,1.0,-0.057546380907297134,0.03856424242258072,0.0834372341632843,0.13223086297512054,-0.0015217502368614078,0.029016686603426933,0.11387426406145096,0.2198387086391449,0.02389712817966938,0.06660532206296921,-0.004850469063967466,-0.03223743289709091,0.07743013650178909,0.1477682888507843,-0.06989340484142303,0.01324249617755413,0.028140312060713768,-0.010396234691143036,-0.0763566717505455,0.026420075446367264,0.05904679372906685,0.009593461640179157,-0.00795202050358057,0.01940746232867241,-0.0033102582674473524,0.0634215772151947,0.10101119428873062,-0.009459179826080799,-0.0271097831428051,0.104561448097229,0.022567780688405037,-0.005437614396214485,0.09574220329523087,-0.07909681648015976,-0.020400390028953552,0.01712409220635891,-0.08098208159208298,-0.0015239991480484605,0.045210935175418854,0.09611564874649048,-0.06849467754364014,0.0031330527272075415,0.08661800622940063,0.09616749733686447,0.0011846962152048945,-0.04869760945439339,-0.04684043303132057,-0.0852966457605362,0.07375183701515198,-0.06561556458473206
맥도생태공원,-0.05697862058877945,0.07144738733768463,-0.005571190267801285,-0.07435745745897293,0.002220738446339965,-0.16018511354923248,0.05233070254325867,0.07331602275371552,0.1959010809659958,0.07150015234947205,-0.07177624851465225,0.0986943170428276,-0.00899991299957037,0.1065497174859047,0.0708947628736496,0.07553347200155258,0.05235379561781883,-0.08284952491521835,0.14333516359329224,-0.008388828486204147,-0.02689422480762005,-0.06585028767585754,-0.057546380907297134,1.0,-0.004736516624689102,-0.06432725489139557,0.006276162341237068,-0.009341852739453316,0.048470739275217056,-0.09048602730035782,-0.012794336304068565,-0.280945748090744,-0.08055539429187775,0.029009617865085602,0.061808809638023376,0.04178576543927193,0.05757709965109825,0.5002697706222534,0.08975812047719955,0.07694193720817566,-0.02765367366373539,0.023762019351124763,-0.05403876304626465,0.011599740944802761,-0.16242662072181702,0.13806770741939545,-0.06920936703681946,-0.1393747329711914,-0.07253878563642502,0.0674067884683609,-0.020861804485321045,-0.12203025817871094,0.043495070189237595,-0.03815867006778717,0.008419920690357685,0.3497253656387329,-0.03905099630355835,-0.13255740702152252,-0.02699429728090763,-0.04623277112841606,0.031350404024124146,-0.046419113874435425,0.009932572022080421,-0.011637091636657715,-0.025374557822942734,0.08728286623954773,-0.036392129957675934,-0.19192123413085938,0.12078125029802322,0.16592220962047577,-0.009333252906799316,0.04993416368961334,0.17049534618854523
문화빙상센터,-0.00816898699849844,-0.02160336822271347,0.053266674280166626,-0.08492615073919296,0.05275953561067581,-0.053348246961832047,0.03495413437485695,0.03626469150185585,0.1819116473197937,-0.08308521658182144,-0.011338368989527225,0.13054002821445465,-0.0999578982591629,0.14126989245414734,-0.007526101544499397,0.05704623460769653,-0.0735408365726471,-0.08119146525859833,0.020435476675629616,0.004832387901842594,0.030142460018396378,-0.08199110627174377,0.03856424242258072,-0.004736516624689102,0.9999999403953552,-0.010679074563086033,0.23685015738010406,-0.04344251751899719,0.04003434628248215,0.05336308106780052,0.12243466079235077,-0.009085610508918762,0.10227364301681519,-0.09327893704175949,-0.0244818776845932,-0.06603354960680008,0.12363165616989136,0.03069264069199562,-0.003096403321251273,-0.012975704856216908,0.09359785914421082,0.02394845150411129,0.002443235134705901,0.040079161524772644,-0.10012920945882797,0.08448302745819092,-0.07547837495803833,-0.018521450459957123,0.041580930352211,-0.04295212775468826,0.013594478368759155,0.018117252737283707,0.11636772751808167,0.014622736722230911,0.048338375985622406,-0.022912930697202682,0.06713919341564178,0.0003113083657808602,-0.07386714965105057,0.02910444885492325,0.09593946486711502,-0.1124797910451889,-0.06978250294923782,-0.04171380028128624,-0.016947250813245773,0.11807213723659515,0.061301056295633316,-0.02298223227262497,0.01583205908536911,0.05904842168092728,-0.034701742231845856,0.02970675379037857,0.027086863294243813
범어사,-0.05172695219516754,-0.020470324903726578,0.10212567448616028,-0.01723061129450798,-0.1012120395898819,-0.11520349979400635,-0.026987668126821518,-0.0441996231675148,-0.13321223855018616,0.05849140137434006,0.22397048771381378,0.042476996779441833,-0.16485731303691864,0.12502983212471008,0.14446288347244263,0.07432699203491211,-0.05250408127903938,0.015829287469387054,-0.003227371722459793,0.015713324770331383,-0.10838741809129715,0.09674901515245438,0.0834372341632843,-0.06432725489139557,-0.010679074563086033,0.9999999403953552,-0.009094945155084133,-0.04933595657348633,-0.040622759610414505,0.01303902268409729,0.04766889661550522,0.0022033187560737133,-0.16591566801071167,-0.1190720647573471,0.06022144481539726,-0.09939976781606674,0.02113230898976326,-0.0015122053446248174,0.13273538649082184,-0.03541414812207222,0.14251241087913513,0.012192371301352978,0.031527258455753326,-0.15681655704975128,0.02244863286614418,-0.0458277203142643,0.01963450200855732,0.07700061053037643,0.10711909085512161,-0.07658001035451889,-0.1228068470954895,-0.1226450502872467,-0.017316456884145737,0.060229308903217316,-0.03559945896267891,-0.013351247645914555,-0.08473071455955505,-0.024050001055002213,-0.027647703886032104,-0.14619500935077667,0.0937112420797348,0.5370764136314392,-0.06486456096172333,0.01936315931379795,-0.014047980308532715,0.1689935177564621,0.056075677275657654,0.0714540183544159,0.035177718847990036,-0.10876031965017319,-0.07623128592967987,0.05363238602876663,0.039496392011642456
벡스코,0.03272540867328644,0.0330476313829422,0.14779236912727356,0.031294990330934525,0.07762406766414642,0.12550786137580872,0.03523765504360199,0.013985809870064259,0.324512779712677,-0.021311691030859947,0.04259709268808365,0.1138538271188736,0.08633866906166077,0.1767585724592209,-0.07540242373943329,0.048730723559856415,-0.09148640930652618,0.05395657196640968,0.12788210809230804,0.08774405717849731,-0.07941838353872299,-0.13809873163700104,0.13223086297512054,0.006276162341237068,0.23685015738010406,-0.009094945155084133,1.0000001192092896,0.007756700739264488,-0.14664001762866974,0.16976487636566162,0.47560596466064453,0.12467996776103973,0.01324103306978941,0.009913930669426918,-0.019612113013863564,0.09225388616323471,0.11719775199890137,0.059944987297058105,0.052742306143045425,0.05506495386362076,0.08594442158937454,0.002454057801514864,-0.007052822504192591,0.05132574215531349,-0.1274888813495636,0.09639232605695724,0.038952503353357315,0.07769402116537094,0.10805149376392365,0.16212637722492218,0.05257057026028633,0.21552486717700958,0.11796604096889496,0.08834464102983475,0.15808969736099243,0.055575959384441376,-0.018833404406905174,0.011169573292136192,-0.1504492610692978,0.16828948259353638,0.16386714577674866,-0.07825364172458649,-0.055726271122694016,-0.07006874680519104,-0.013189692981541157,0.08820468187332153,0.020407427102327347,0.0893145501613617,0.05154108256101608,0.12494818866252899,-0.008758649230003357,0.01168783474713564,-0.06736154109239578
보수동책방골목,0.061775438487529755,-0.0713810995221138,-0.016753604635596275,0.0351363830268383,-0.019406914710998535,-0.02219107188284397,0.015690017491579056,-0.036135248839855194,0.11641304939985275,0.2601628303527832,0.009796341881155968,-0.09870042651891708,0.16549377143383026,0.001995222643017769,-0.07249683141708374,-0.01775864139199257,-0.004950748756527901,0.01604665443301201,0.021313004195690155,-0.16541795432567596,-0.10642953217029572,0.0052741095423698425,-0.0015217502368614078,-0.009341852739453316,-0.04344251751899719,-0.04933595657348633,0.007756700739264488,1.0000001192092896,0.014865728095173836,-0.022256944328546524,-0.03427617624402046,-0.007316303439438343,-0.0747341588139534,-0.04416565224528313,-0.10670376569032669,0.03821496665477753,0.20485858619213104,0.04284724220633507,-0.08144867420196533,0.06509742885828018,0.08176911622285843,0.08678339421749115,-0.0754614919424057,-0.08482564985752106,-0.026583118364214897,0.021380342543125153,-0.024874180555343628,0.013228396885097027,0.03626415506005287,0.041661281138658524,-0.06024274602532387,-0.0040885768830776215,0.06876415014266968,-0.04049541801214218,-0.05518066883087158,-0.047215383499860764,0.09839600324630737,0.025765391066670418,-0.09006317704916,0.009795082733035088,-0.013408849015831947,0.04717960208654404,0.25976312160491943,0.005536436103284359,0.17334790527820587,0.06688597798347473,0.08733577281236649,-0.056714750826358795,0.013055810704827309,-0.1582399159669876,0.02122632972896099,0.06553658097982407,0.1816994547843933
부네치아,0.10065066069364548,0.09999528527259827,-0.028735242784023285,0.07722730934619904,-0.010089735500514507,0.020068293437361717,0.02633577212691307,-0.07429744303226471,0.033258140087127686,0.03208001330494881,-0.015240899287164211,-0.04720104858279228,0.08809810876846313,-0.007471503224223852,0.012201152741909027,-0.11187641322612762,0.08919153362512589,-0.0063446927815675735,0.11551149934530258,0.07919856905937195,-0.04605873301625252,-0.10220126807689667,0.029016686603426933,0.048470739275217056,0.04003434628248215,-0.040622759610414505,-0.14664001762866974,0.014865728095173836,0.9999999403953552,-0.012445038184523582,0.03393656387925148,0.02568366751074791,-0.0043051582761108875,0.06237492710351944,-0.01705372892320156,0.010244112461805344,0.24657794833183289,0.0608338825404644,0.04897112399339676,-0.06667768210172653,0.14090943336486816,-0.0852678194642067,-0.01021682657301426,0.013496899046003819,-0.08783875405788422,0.05959668755531311,0.028957746922969818,-0.036854926496744156,0.2003505527973175,-0.013729210942983627,-0.042009856551885605,-0.1634637862443924,0.020096734166145325,0.09185801446437836,0.019857531413435936,-0.0500519759953022,-0.12845154106616974,0.0406392365694046,0.10187708586454391,0.06483583152294159,-0.11246844381093979,0.03271498531103134,0.004312620963901281,0.0225503109395504,0.04760736972093582,0.07164008170366287,-0.0868367999792099,-0.18597932159900665,0.0515194870531559,0.1352849304676056,-0.11201996356248856,0.04721878468990326,0.2082856446504593
